IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,48.93,,,39.87,,57.98,48.93 [39.87 – 57.98],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,49.08,,,39.11,,59.13,49.08 [39.11 – 59.13],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,49.35,,,40.2,,58.5,49.35 [40.2 – 58.5],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,49.39,,,37.57,,61.29,49.39 [37.57 – 61.29],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,5.05,,,3.7,,6.83,5.05 [3.7 – 6.83],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,5.2,,,3.79,,7.11,5.2 [3.79 – 7.11],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,5.52,,,4,,7.56,5.52 [4 – 7.56],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,5.56,,,4.06,,7.56,5.56 [4.06 – 7.56],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,5.8,,,4.34,,7.71,5.8 [4.34 – 7.71],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,5.82,,,4.21,,8,5.82 [4.21 – 8],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,50.03,,,39.26,,60.81,50.03 [39.26 – 60.81],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,50.53,,,42.23,,58.81,50.53 [42.23 – 58.81],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,50.62,,,41.95,,59.25,50.62 [41.95 – 59.25],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,52.03,,,44.06,,59.81,52.03 [44.06 – 59.81],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,52.13,,,40.8,,63.25,52.13 [40.8 – 63.25],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,53.14,,,44.48,,61.56,53.14 [44.48 – 61.56],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,53.28,,,44.6,,61.77,53.28 [44.6 – 61.77],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,53.46,,,41.85,,64.72,53.46 [41.85 – 64.72],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,54.32,,,45.46,,62.93,54.32 [45.46 – 62.93],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,54.95,,,45.44,,64.45,54.95 [45.44 – 64.45],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,55.58,,,46.04,,64.74,55.58 [46.04 – 64.74],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,6,,,4.18,,8.55,6 [4.18 – 8.55],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,6.02,,,4.38,,8.22,6.02 [4.38 – 8.22],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,6.03,,,4.11,,8.76,6.03 [4.11 – 8.76],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,6.25,,,4.51,,8.62,6.25 [4.51 – 8.62],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,6.49,,,4.85,,8.63,6.49 [4.85 – 8.63],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,6.52,,,4.86,,8.68,6.52 [4.86 – 8.68],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,6.91,,,4.78,,9.87,6.91 [4.78 – 9.87],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,61.34,,,52.8,,69.24,61.34 [52.8 – 69.24],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,64.56,,,55.84,,72.43,64.56 [55.84 – 72.43],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,65.1,,,55.82,,73.38,65.1 [55.82 – 73.38],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,66.96,,,58.65,,74.32,66.96 [58.65 – 74.32],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,7.15,,,5.33,,9.52,7.15 [5.33 – 9.52],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,7.21,,,4.94,,10.4,7.21 [4.94 – 10.4],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,7.78,,,5.45,,10.98,7.78 [5.45 – 10.98],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,74.64,,,66.64,,81.27,74.64 [66.64 – 81.27],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,8,,,5.43,,11.63,8 [5.43 – 11.63],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,8.13,,,5.77,,11.33,8.13 [5.77 – 11.33],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,8.21,,,5.77,,11.54,8.21 [5.77 – 11.54],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,8.46,,,5.93,,11.92,8.46 [5.93 – 11.92],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,8.78,,,5.91,,12.84,8.78 [5.91 – 12.84],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,TGO,Togo,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,9.23,,,7.03,,12.02,9.23 [7.03 – 12.02],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,COM,Comoros,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,9.63,,,7.36,,11.9,9.63 [7.36 – 11.9],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,9.75,,,6.87,,13.65,9.75 [6.87 – 13.65],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,9.76,,,7.25,,13,9.76 [7.25 – 13],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,TGO,Togo,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,9.8,,,7.41,,12.84,9.8 [7.41 – 12.84],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,9.83,,,6.57,,14.43,9.83 [6.57 – 14.43],,,EN,2018-09-13T05:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ALB,Albania,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ALB,Albania,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,ALB,Albania,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,AGO,Angola,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,AGO,Angola,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,AGO,Angola,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,BDI,Burundi,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,BDI,Burundi,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,BDI,Burundi,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,TRUE,Sex,Female,FMLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,TRUE,Sex,Male,MLE,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
NCD_PAA,Prevalence of insufficient physical activity among adults aged 18+ years (age-standardized estimate) (%),numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,TRUE,Sex,Both sexes,BTSX,,,,,,,,,,,,,,,,No data,827,,EN,2018-11-05T06:00:00.000Z
